"id","cs","alt","choice","none","price","battery1","battery2","battery3","battery4","weight1","weight2","weight3","sound1","sound2","sound3"
194,9,3,0,0,11,0,0,1,0,0,0,1,0,0,1
194,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
194,10,1,1,0,9,-1,-1,-1,-1,0,0,1,-1,-1,-1
194,10,2,0,0,13,0,1,0,0,1,0,0,1,0,0
194,10,3,0,0,11,0,0,1,0,0,1,0,0,1,0
194,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
194,11,1,1,0,11,1,0,0,0,0,1,0,-1,-1,-1
194,11,2,0,0,13,1,0,0,0,1,0,0,0,1,0
194,11,3,0,0,7,0,0,0,1,1,0,0,1,0,0
194,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
194,12,1,0,0,13,0,1,0,0,-1,-1,-1,1,0,0
194,12,2,0,0,15,1,0,0,0,-1,-1,-1,0,1,0
194,12,3,1,0,13,0,0,0,1,0,0,1,-1,-1,-1
194,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,1,1,0,0,11,-1,-1,-1,-1,0,0,1,-1,-1,-1
213,1,2,1,0,15,0,1,0,0,0,1,0,0,0,1
213,1,3,0,0,13,0,0,1,0,0,1,0,0,1,0
213,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,2,1,0,0,13,0,0,1,0,0,0,1,-1,-1,-1
213,2,2,1,0,7,0,0,0,1,-1,-1,-1,0,0,1
213,2,3,0,0,15,0,1,0,0,1,0,0,0,1,0
213,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,3,1,0,0,9,-1,-1,-1,-1,-1,-1,-1,1,0,0
213,3,2,0,0,15,0,0,0,1,-1,-1,-1,-1,-1,-1
213,3,3,1,0,7,1,0,0,0,1,0,0,0,1,0
213,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,4,1,1,0,11,1,0,0,0,0,1,0,0,0,1
213,4,2,0,0,13,0,1,0,0,0,1,0,1,0,0
213,4,3,0,0,11,-1,-1,-1,-1,1,0,0,0,1,0
213,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,5,1,0,0,13,1,0,0,0,1,0,0,1,0,0
213,5,2,0,0,11,0,1,0,0,-1,-1,-1,0,1,0
213,5,3,1,0,9,0,0,0,1,0,0,1,-1,-1,-1
213,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,6,1,0,0,7,0,0,1,0,0,0,1,0,0,1
213,6,2,0,0,15,0,0,0,1,1,0,0,1,0,0
213,6,3,1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,7,1,1,0,13,0,0,0,1,0,0,1,0,0,1
213,7,2,0,0,7,-1,-1,-1,-1,1,0,0,0,0,1
213,7,3,0,0,15,0,0,1,0,0,1,0,-1,-1,-1
213,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,8,1,1,0,9,0,0,1,0,0,1,0,0,1,0
213,8,2,0,0,11,1,0,0,0,0,0,1,-1,-1,-1
213,8,3,0,0,13,-1,-1,-1,-1,1,0,0,1,0,0
213,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,9,1,0,0,13,0,1,0,0,0,0,1,0,0,1
213,9,2,0,0,9,0,1,0,0,-1,-1,-1,1,0,0
213,9,3,1,0,7,0,0,0,1,0,1,0,0,1,0
213,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,10,1,0,0,15,-1,-1,-1,-1,0,1,0,1,0,0
213,10,2,1,0,7,0,1,0,0,1,0,0,-1,-1,-1
213,10,3,0,0,11,1,0,0,0,-1,-1,-1,-1,-1,-1
213,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,11,1,0,0,13,1,0,0,0,-1,-1,-1,0,1,0
213,11,2,0,0,7,0,0,0,1,0,0,1,1,0,0
213,11,3,1,0,11,0,0,1,0,0,1,0,0,0,1
213,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
213,12,1,1,0,9,0,1,0,0,1,0,0,0,1,0
213,12,2,0,0,15,1,0,0,0,0,0,1,0,0,1
213,12,3,0,0,15,0,0,1,0,-1,-1,-1,0,1,0
213,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,1,1,1,0,13,0,1,0,0,1,0,0,-1,-1,-1
216,1,2,0,0,9,1,0,0,0,0,1,0,-1,-1,-1
216,1,3,0,0,9,-1,-1,-1,-1,1,0,0,1,0,0
216,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,2,1,0,0,9,0,0,1,0,0,0,1,0,1,0
216,2,2,0,0,13,0,0,0,1,0,1,0,1,0,0
216,2,3,1,0,9,-1,-1,-1,-1,1,0,0,0,0,1
216,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,3,1,0,0,15,0,1,0,0,0,0,1,0,0,1
216,3,2,1,0,15,0,0,0,1,-1,-1,-1,-1,-1,-1
216,3,3,0,0,7,1,0,0,0,0,0,1,0,1,0
216,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,4,1,0,0,11,0,0,1,0,-1,-1,-1,0,0,1
216,4,2,0,0,15,-1,-1,-1,-1,-1,-1,-1,0,1,0
216,4,3,1,0,7,0,1,0,0,1,0,0,-1,-1,-1
216,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,5,1,0,0,7,0,1,0,0,0,1,0,1,0,0
216,5,2,0,0,13,0,0,0,1,0,1,0,1,0,0
216,5,3,1,0,15,0,0,1,0,-1,-1,-1,-1,-1,-1
216,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,6,1,0,0,7,1,0,0,0,0,0,1,1,0,0
216,6,2,0,0,13,0,0,0,1,1,0,0,0,0,1
216,6,3,1,0,9,0,0,1,0,0,1,0,0,0,1
216,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,7,1,1,0,11,0,0,1,0,0,1,0,-1,-1,-1
216,7,2,0,0,15,1,0,0,0,-1,-1,-1,0,0,1
216,7,3,0,0,9,-1,-1,-1,-1,0,0,1,0,1,0
216,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,8,1,1,0,7,-1,-1,-1,-1,0,1,0,-1,-1,-1
216,8,2,0,0,11,-1,-1,-1,-1,0,0,1,1,0,0
216,8,3,0,0,11,0,1,0,0,1,0,0,0,1,0
216,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,9,1,1,0,13,0,0,0,1,-1,-1,-1,0,1,0
216,9,2,0,0,13,0,1,0,0,1,0,0,0,0,1
216,9,3,0,0,11,0,0,1,0,0,0,1,1,0,0
216,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,10,1,1,0,7,-1,-1,-1,-1,0,1,0,-1,-1,-1
216,10,2,0,0,15,1,0,0,0,0,1,0,0,1,0
216,10,3,0,0,9,0,0,0,1,1,0,0,0,0,1
216,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,11,1,1,0,11,1,0,0,0,-1,-1,-1,-1,-1,-1
216,11,2,0,0,11,0,0,1,0,1,0,0,1,0,0
216,11,3,0,0,13,0,1,0,0,0,0,1,0,0,1
216,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
216,12,1,0,0,15,0,0,0,1,0,0,1,-1,-1,-1
216,12,2,0,0,7,1,0,0,0,1,0,0,1,0,0
216,12,3,1,0,9,-1,-1,-1,-1,-1,-1,-1,0,0,1
216,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,1,1,0,0,9,1,0,0,0,1,0,0,0,0,1
218,1,2,0,0,13,-1,-1,-1,-1,0,0,1,-1,-1,-1
218,1,3,1,0,7,0,0,1,0,-1,-1,-1,0,0,1
218,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,2,1,1,0,13,0,0,0,1,1,0,0,0,1,0
218,2,2,0,0,11,1,0,0,0,-1,-1,-1,1,0,0
218,2,3,0,0,15,-1,-1,-1,-1,0,0,1,0,1,0
218,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,3,1,0,0,9,-1,-1,-1,-1,0,1,0,1,0,0
218,3,2,1,0,7,0,0,1,0,0,1,0,-1,-1,-1
218,3,3,0,0,11,0,1,0,0,1,0,0,1,0,0
218,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,4,1,1,0,7,1,0,0,0,-1,-1,-1,0,1,0
218,4,2,0,0,15,0,0,1,0,0,0,1,0,0,1
218,4,3,0,0,13,0,1,0,0,0,1,0,1,0,0
218,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,5,1,0,0,11,0,1,0,0,-1,-1,-1,-1,-1,-1
218,5,2,1,0,9,1,0,0,0,0,0,1,-1,-1,-1
218,5,3,0,0,15,0,0,0,1,0,1,0,0,1,0
218,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,6,1,0,0,11,-1,-1,-1,-1,1,0,0,0,0,1
218,6,2,0,0,7,0,0,1,0,1,0,0,0,1,0
218,6,3,1,0,9,0,1,0,0,0,0,1,-1,-1,-1
218,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,7,1,1,0,13,0,0,0,1,0,0,1,0,0,1
218,7,2,0,0,13,-1,-1,-1,-1,-1,-1,-1,0,1,0
218,7,3,0,0,7,1,0,0,0,0,1,0,1,0,0
218,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,8,1,0,0,9,-1,-1,-1,-1,0,0,1,1,0,0
218,8,2,1,0,7,0,1,0,0,-1,-1,-1,0,0,1
218,8,3,0,0,15,0,0,1,0,1,0,0,-1,-1,-1
218,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,9,1,0,0,9,1,0,0,0,0,1,0,0,0,1
218,9,2,1,0,9,0,0,1,0,-1,-1,-1,-1,-1,-1
218,9,3,0,0,15,0,0,0,1,1,0,0,1,0,0
218,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,10,1,0,0,7,0,0,0,1,0,0,1,0,1,0
218,10,2,0,0,13,0,0,1,0,1,0,0,0,0,1
218,10,3,1,0,11,0,0,0,1,0,1,0,-1,-1,-1
218,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,11,1,1,0,13,-1,-1,-1,-1,1,0,0,0,1,0
218,11,2,0,0,15,1,0,0,0,-1,-1,-1,1,0,0
218,11,3,0,0,11,0,0,1,0,0,1,0,0,1,0
218,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
218,12,1,0,0,15,1,0,0,0,0,1,0,0,1,0
218,12,2,1,0,9,0,0,0,1,-1,-1,-1,-1,-1,-1
218,12,3,0,0,7,0,1,0,0,0,0,1,0,0,1
218,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,1,1,1,0,7,0,0,0,1,1,0,0,-1,-1,-1
222,1,2,0,0,15,1,0,0,0,-1,-1,-1,1,0,0
222,1,3,0,0,13,0,0,1,0,0,1,0,0,0,1
222,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,2,1,1,0,15,0,1,0,0,1,0,0,-1,-1,-1
222,2,2,0,0,13,0,0,0,1,0,0,1,1,0,0
222,2,3,0,0,9,-1,-1,-1,-1,0,1,0,0,0,1
222,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,3,1,0,0,15,0,0,1,0,-1,-1,-1,0,1,0
222,3,2,0,0,13,1,0,0,0,0,0,1,-1,-1,-1
222,3,3,1,0,7,0,0,1,0,1,0,0,0,1,0
222,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,4,1,0,0,13,0,1,0,0,0,0,1,0,0,1
222,4,2,0,0,11,0,1,0,0,-1,-1,-1,1,0,0
222,4,3,1,0,11,0,0,0,1,0,1,0,0,1,0
222,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,5,1,1,0,9,1,0,0,0,0,0,1,-1,-1,-1
222,5,2,0,0,15,-1,-1,-1,-1,1,0,0,0,0,1
222,5,3,0,0,7,1,0,0,0,-1,-1,-1,0,1,0
222,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,6,1,0,0,15,0,0,1,0,-1,-1,-1,-1,-1,-1
222,6,2,1,0,11,0,1,0,0,1,0,0,0,0,1
222,6,3,0,0,7,-1,-1,-1,-1,0,1,0,1,0,0
222,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,7,1,0,0,7,0,1,0,0,0,0,1,0,1,0
222,7,2,1,0,9,0,0,0,1,0,0,1,0,0,1
222,7,3,0,0,9,0,0,1,0,0,1,0,1,0,0
222,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,8,1,1,0,7,1,0,0,0,0,0,1,-1,-1,-1
222,8,2,0,0,11,0,0,0,1,0,1,0,1,0,0
222,8,3,0,0,13,-1,-1,-1,-1,-1,-1,-1,0,1,0
222,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,9,1,0,0,15,1,0,0,0,1,0,0,0,1,0
222,9,2,1,0,9,0,0,1,0,0,1,0,-1,-1,-1
222,9,3,0,0,9,-1,-1,-1,-1,1,0,0,1,0,0
222,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,10,1,0,0,13,0,0,0,1,1,0,0,-1,-1,-1
222,10,2,0,0,11,-1,-1,-1,-1,0,0,1,0,1,0
222,10,3,1,0,7,0,1,0,0,-1,-1,-1,0,0,1
222,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,11,1,0,0,15,0,0,0,1,0,0,1,1,0,0
222,11,2,0,0,15,0,0,1,0,-1,-1,-1,0,1,0
222,11,3,1,0,13,0,1,0,0,0,1,0,-1,-1,-1
222,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
222,12,1,0,0,11,1,0,0,0,-1,-1,-1,0,1,0
222,12,2,1,0,9,0,1,0,0,1,0,0,1,0,0
222,12,3,0,0,13,0,0,1,0,0,1,0,0,0,1
222,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,1,1,0,0,7,0,0,0,1,-1,-1,-1,0,0,1
223,1,2,0,0,11,1,0,0,0,0,1,0,0,0,1
223,1,3,1,0,9,0,1,0,0,1,0,0,-1,-1,-1
223,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,2,1,0,0,13,0,0,1,0,1,0,0,0,1,0
223,2,2,0,0,11,0,0,0,1,-1,-1,-1,1,0,0
223,2,3,0,0,15,-1,-1,-1,-1,0,0,1,-1,-1,-1
223,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
223,3,1,0,0,13,1,0,0,0,0,0,1,0,0,1
223,3,2,1,0,7,-1,-1,-1,-1,0,1,0,0,1,0
223,3,3,0,0,15,0,1,0,0,0,1,0,1,0,0
223,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,4,1,1,0,9,0,0,1,0,0,0,1,0,1,0
223,4,2,0,0,15,1,0,0,0,-1,-1,-1,-1,-1,-1
223,4,3,0,0,11,0,0,0,1,1,0,0,1,0,0
223,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,5,1,0,0,15,-1,-1,-1,-1,1,0,0,0,0,1
223,5,2,1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,5,3,0,0,7,0,1,0,0,0,0,1,1,0,0
223,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,6,1,0,0,15,0,0,1,0,0,0,1,0,0,1
223,6,2,1,0,11,0,0,1,0,0,1,0,-1,-1,-1
223,6,3,0,0,13,0,0,0,1,-1,-1,-1,1,0,0
223,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,7,1,0,0,9,-1,-1,-1,-1,0,1,0,0,0,1
223,7,2,1,0,11,0,1,0,0,0,1,0,-1,-1,-1
223,7,3,0,0,7,1,0,0,0,1,0,0,0,1,0
223,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,8,1,0,0,15,0,0,0,1,1,0,0,0,1,0
223,8,2,0,0,13,-1,-1,-1,-1,0,0,1,1,0,0
223,8,3,1,0,11,1,0,0,0,1,0,0,0,0,1
223,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,9,1,0,0,15,1,0,0,0,0,1,0,0,0,1
223,9,2,0,0,11,0,0,1,0,-1,-1,-1,1,0,0
223,9,3,0,0,7,0,0,0,1,0,1,0,0,1,0
223,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
223,10,1,0,0,13,1,0,0,0,1,0,0,1,0,0
223,10,2,1,0,9,0,1,0,0,-1,-1,-1,-1,-1,-1
223,10,3,0,0,7,-1,-1,-1,-1,0,0,1,0,1,0
223,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,11,1,0,0,13,0,0,1,0,-1,-1,-1,0,0,1
223,11,2,1,0,9,0,0,0,1,0,0,1,0,0,1
223,11,3,0,0,7,0,1,0,0,1,0,0,1,0,0
223,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
223,12,1,0,0,11,-1,-1,-1,-1,1,0,0,-1,-1,-1
223,12,2,0,0,13,0,1,0,0,0,0,1,0,1,0
223,12,3,1,0,7,0,0,1,0,0,1,0,-1,-1,-1
223,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
228,1,1,0,0,13,1,0,0,0,-1,-1,-1,0,0,1
228,1,2,0,0,11,0,0,0,1,1,0,0,1,0,0
228,1,3,1,0,7,0,0,1,0,1,0,0,-1,-1,-1
228,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
228,2,1,0,0,11,0,1,0,0,-1,-1,-1,-1,-1,-1
228,2,2,0,0,9,-1,-1,-1,-1,0,0,1,0,0,1
228,2,3,0,0,13,-1,-1,-1,-1,0,1,0,1,0,0
228,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,3,1,1,0,7,0,1,0,0,1,0,0,0,0,1
228,3,2,0,0,9,1,0,0,0,0,1,0,0,1,0
228,3,3,0,0,13,0,0,1,0,0,0,1,0,1,0
228,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
228,4,1,0,0,15,-1,-1,-1,-1,0,0,1,0,1,0
228,4,2,0,0,7,1,0,0,0,0,1,0,1,0,0
228,4,3,0,0,15,0,0,0,1,-1,-1,-1,0,1,0
228,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,5,1,0,0,9,-1,-1,-1,-1,1,0,0,0,0,1
228,5,2,0,0,13,0,1,0,0,1,0,0,-1,-1,-1
228,5,3,0,0,11,1,0,0,0,0,1,0,-1,-1,-1
228,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,6,1,0,0,7,0,0,0,1,0,0,1,1,0,0
228,6,2,0,0,13,0,0,1,0,-1,-1,-1,0,0,1
228,6,3,0,0,11,0,1,0,0,0,0,1,0,1,0
228,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,7,1,0,0,11,1,0,0,0,1,0,0,1,0,0
228,7,2,0,0,15,-1,-1,-1,-1,0,1,0,-1,-1,-1
228,7,3,0,0,15,0,1,0,0,-1,-1,-1,1,0,0
228,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,8,1,0,0,13,0,1,0,0,-1,-1,-1,0,1,0
228,8,2,0,0,9,0,0,1,0,0,0,1,-1,-1,-1
228,8,3,1,0,7,0,0,0,1,0,1,0,0,0,1
228,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
228,9,1,0,0,11,-1,-1,-1,-1,1,0,0,0,1,0
228,9,2,0,0,9,0,1,0,0,0,1,0,0,0,1
228,9,3,0,0,7,0,0,1,0,-1,-1,-1,-1,-1,-1
228,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,10,1,0,0,7,-1,-1,-1,-1,0,1,0,0,1,0
228,10,2,0,0,15,0,0,0,1,0,0,1,-1,-1,-1
228,10,3,0,0,15,1,0,0,0,0,1,0,1,0,0
228,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,11,1,0,0,7,1,0,0,0,0,0,1,0,0,1
228,11,2,0,0,11,0,0,0,1,1,0,0,-1,-1,-1
228,11,3,0,0,9,0,0,0,1,-1,-1,-1,1,0,0
228,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0
228,12,1,0,0,15,0,0,1,0,1,0,0,0,1,0
228,12,2,0,0,15,-1,-1,-1,-1,-1,-1,-1,0,0,1
228,12,3,0,0,13,0,1,0,0,0,0,1,1,0,0
228,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,1,1,0,0,11,1,0,0,0,-1,-1,-1,-1,-1,-1
231,1,2,0,0,13,0,0,0,1,-1,-1,-1,0,0,1
231,1,3,0,0,9,0,1,0,0,0,0,1,1,0,0
231,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,2,1,0,0,15,0,0,1,0,-1,-1,-1,0,1,0
231,2,2,0,0,7,-1,-1,-1,-1,0,0,1,-1,-1,-1
231,2,3,0,0,15,0,1,0,0,0,1,0,0,0,1
231,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,3,1,0,0,7,0,0,0,1,0,1,0,0,0,1
231,3,2,0,0,11,-1,-1,-1,-1,-1,-1,-1,0,1,0
231,3,3,0,0,9,1,0,0,0,1,0,0,-1,-1,-1
231,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,4,1,0,0,11,0,1,0,0,1,0,0,1,0,0
231,4,2,0,0,13,0,0,1,0,0,1,0,-1,-1,-1
231,4,3,0,0,7,1,0,0,0,0,0,1,0,1,0
231,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,5,1,0,0,15,0,0,0,1,1,0,0,-1,-1,-1
231,5,2,0,0,13,0,0,0,1,-1,-1,-1,0,0,1
231,5,3,0,0,11,-1,-1,-1,-1,0,1,0,1,0,0
231,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,6,1,0,0,9,1,0,0,0,-1,-1,-1,0,0,1
231,6,2,0,0,15,0,0,1,0,0,0,1,1,0,0
231,6,3,0,0,7,0,1,0,0,0,1,0,0,1,0
231,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,7,1,0,0,13,-1,-1,-1,-1,1,0,0,-1,-1,-1
231,7,2,0,0,9,0,0,1,0,-1,-1,-1,0,0,1
231,7,3,0,0,9,0,0,0,1,0,0,1,0,1,0
231,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,8,1,0,0,13,0,1,0,0,1,0,0,0,1,0
231,8,2,0,0,11,0,0,1,0,0,0,1,-1,-1,-1
231,8,3,0,0,7,-1,-1,-1,-1,0,1,0,0,1,0
231,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,9,1,0,0,15,0,0,0,1,1,0,0,-1,-1,-1
231,9,2,0,0,7,1,0,0,0,0,1,0,1,0,0
231,9,3,0,0,9,0,1,0,0,0,0,1,0,0,1
231,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,10,1,0,0,13,0,0,0,1,0,0,1,0,1,0
231,10,2,0,0,9,1,0,0,0,-1,-1,-1,1,0,0
231,10,3,0,0,15,-1,-1,-1,-1,-1,-1,-1,1,0,0
231,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,11,1,0,0,15,0,0,1,0,0,1,0,0,1,0
231,11,2,0,0,7,0,0,1,0,-1,-1,-1,-1,-1,-1
231,11,3,0,0,11,-1,-1,-1,-1,1,0,0,0,0,1
231,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0
231,12,1,0,0,9,0,1,0,0,0,1,0,0,1,0
231,12,2,0,0,13,0,0,0,1,0,0,1,-1,-1,-1
231,12,3,0,0,7,1,0,0,0,1,0,0,0,0,1
231,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
233,1,1,0,0,11,0,0,0,1,0,0,1,1,0,0
233,1,2,1,0,9,0,0,1,0,-1,-1,-1,0,1,0
233,1,3,0,0,15,0,1,0,0,0,1,0,0,1,0
233,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,2,1,0,0,15,-1,-1,-1,-1,0,0,1,1,0,0
233,2,2,1,0,11,0,1,0,0,-1,-1,-1,-1,-1,-1
233,2,3,0,0,13,1,0,0,0,1,0,0,0,0,1
233,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,3,1,0,0,9,0,0,0,1,1,0,0,1,0,0
233,3,2,0,0,7,1,0,0,0,1,0,0,0,0,1
233,3,3,1,0,9,0,0,1,0,0,1,0,-1,-1,-1
233,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,4,1,1,0,7,0,1,0,0,1,0,0,0,1,0
233,4,2,0,0,13,0,0,0,1,0,1,0,0,1,0
233,4,3,0,0,15,0,0,1,0,0,0,1,0,0,1
233,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,5,1,1,0,9,-1,-1,-1,-1,-1,-1,-1,1,0,0
233,5,2,0,0,15,0,0,1,0,0,1,0,0,0,1
233,5,3,0,0,11,0,1,0,0,-1,-1,-1,-1,-1,-1
233,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,6,1,0,0,13,0,0,1,0,0,1,0,1,0,0
233,6,2,1,0,7,0,0,0,1,1,0,0,1,0,0
233,6,3,0,0,11,1,0,0,0,0,0,1,-1,-1,-1
233,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,7,1,0,0,13,1,0,0,0,-1,-1,-1,0,1,0
233,7,2,1,0,9,0,0,1,0,0,0,1,-1,-1,-1
233,7,3,0,0,11,-1,-1,-1,-1,0,1,0,0,0,1
233,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,8,1,0,0,11,-1,-1,-1,-1,-1,-1,-1,0,1,0
233,8,2,1,0,7,0,0,0,1,0,0,1,1,0,0
233,8,3,0,0,15,0,1,0,0,-1,-1,-1,1,0,0
233,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,9,1,0,0,13,-1,-1,-1,-1,0,0,1,0,0,1
233,9,2,1,0,9,0,1,0,0,0,1,0,0,0,1
233,9,3,0,0,15,0,0,0,1,1,0,0,1,0,0
233,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,10,1,0,0,15,1,0,0,0,-1,-1,-1,0,0,1
233,10,2,1,0,7,-1,-1,-1,-1,1,0,0,-1,-1,-1
233,10,3,0,0,9,0,0,0,1,1,0,0,0,1,0
233,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,11,1,0,0,9,0,1,0,0,0,0,1,1,0,0
233,11,2,0,0,11,0,0,1,0,-1,-1,-1,0,1,0
233,11,3,1,0,7,1,0,0,0,0,1,0,-1,-1,-1
233,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
233,12,1,0,0,13,0,0,1,0,0,0,1,0,0,1
233,12,2,0,0,15,1,0,0,0,1,0,0,-1,-1,-1
233,12,3,1,0,11,0,0,0,1,0,1,0,-1,-1,-1
233,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
259,1,1,0,0,13,1,0,0,0,1,0,0,0,0,1
259,1,2,0,0,15,0,0,0,1,0,1,0,-1,-1,-1
259,1,3,1,0,11,0,0,0,1,0,0,1,-1,-1,-1
259,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
259,2,1,0,0,15,0,1,0,0,-1,-1,-1,0,1,0
259,2,2,1,0,13,0,0,1,0,1,0,0,-1,-1,-1
259,2,3,0,0,11,-1,-1,-1,-1,0,0,1,1,0,0
259,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
259,3,1,0,0,15,0,0,0,1,0,1,0,0,1,0
259,3,2,1,0,9,0,0,1,0,0,1,0,0,0,1
259,3,3,0,0,7,-1,-1,-1,-1,-1,-1,-1,1,0,0
259,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
259,4,1,0,0,7,0,1,0,0,0,0,1,0,0,1
259,4,2,0,0,15,1,0,0,0,1,0,0,1,0,0
259,4,3,1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
